Date,SP,N225,SSE,HS,Eur,VIX,T5,T10,T30
4/23/2009,0.009922346,0.013716724,0.001059646,0.022583654,-0.004626257,-0.024934304,-0.012483111,-0.012483111,-0.009650542
4/24/2009,0.016797349,-0.015713731,-0.00623353,0.002917596,0.022612156,-0.008882956,0.023573626,0.023573626,0.020805899
4/27/2009,-0.010066577,0.002107215,-0.017661994,-0.027422099,0.003625735,0.040738729,-0.025033393,-0.025033393,-0.009803888
4/28/2009,-0.002740535,-0.026651531,-0.001625508,-0.019225168,-0.01506127,-0.009655505,0.02773026,0.02773026,0.030484592
4/30/2009,-0.000950068,0.039380658,0.003799217,0.037710899,0.01495335,0.011640747,0.009043965,0.009043965,0.00447097
5/7/2009,-0.013202412,0.045484376,0.001900468,0.02276983,-0.008316561,0.030508408,0.045368061,0.045368061,0.043851148
5/8/2009,0.024068995,0.005021456,0.010856044,0.009988361,0.0156091,-0.041566969,-0.000607009,-0.000607009,0.00305093
5/11/2009,-0.021512425,0.002030185,-0.017480638,-0.017361828,-0.013937274,0.025585014,-0.034315189,-0.034315189,-0.021993527
5/12/2009,-0.000978856,-0.016226241,0.01489489,0.003844312,-0.001984625,-0.032552471,-0.001572363,-0.001572363,-0.005502336
5/13/2009,-0.026894912,0.004503886,0.017414437,-0.005481139,-0.026481675,0.058176174,-0.022047223,-0.022047223,-0.017320189
5/14/2009,0.010351643,-0.026418288,-0.008964432,-0.03035998,0.004882402,-0.067756332,0.000644152,0.000644152,-0.004651176
5/15/2009,-0.011410082,0.018835951,0.002036442,0.015053466,0.006048593,0.05578572,0.005149596,0.005149596,0.004181062
5/18/2009,0.0303892,-0.024428346,0.002841348,0.013829736,0.024196746,-0.086956499,0.028178054,0.028178054,0.022777353
5/19/2009,-0.001736836,0.027835848,0.009010487,0.030612812,0.014194279,-0.047619066,0.009965763,0.009965763,0.00742329
5/20/2009,-0.005131462,0.005850152,-0.00943998,-0.003886761,0.00460196,0.007986162,-0.012642654,-0.012642654,-0.011171841
5/22/2009,-0.001497211,-0.004138622,-0.004987699,-0.007963649,-0.022384914,0.040829367,0.028332845,0.028332845,0.018316715
5/26/2009,0.026302161,-0.003871877,-0.008212635,-0.007607822,0.007716079,-0.06159976,0.013051066,0.013051066,0.012295059
5/27/2009,-0.018971163,0.013743162,0.017134903,0.052597228,0.006939112,0.056825595,0.057829917,0.057829917,0.035987369
6/2/2009,0.001983301,0.002744395,0.001110497,-0.026445053,0.028961138,-0.013648527,-0.019111672,-0.019111672,-0.018797807
6/3/2009,-0.013739209,0.003849872,0.019926979,0.010190321,-0.020070962,0.046911959,-0.025521387,-0.025521387,-0.009801665
6/4/2009,0.011483657,-0.007463809,-0.004083085,-0.003967447,-0.002238741,-0.027079308,0.046465772,0.046465772,0.033745695
6/5/2009,-0.00251469,0.010244101,-0.0048253,0.009553152,0.006158368,-0.018555317,0.039289533,0.039289533,0.013275375
6/8/2009,-0.001010554,0.009993859,0.005245242,-0.022813138,-0.006974764,0.005064133,0.006991183,0.006991183,-0.004510289
6/9/2009,0.003503182,-0.007988296,0.007062375,-0.01067749,0.004778059,-0.050386294,-0.007971175,-0.007971175,0.003883419
6/10/2009,-0.003480331,0.020912811,0.010172617,0.040267482,0.011793291,0.006720857,0.020217747,0.020217747,0.020631893
6/11/2009,0.006111899,-0.001016881,-0.006720647,0.000285811,0.009540813,-0.012297909,-0.018800843,-0.018800843,-0.01200256
6/12/2009,0.001396996,0.015477921,-0.01914622,0.005249866,-0.002094958,0.001422946,-0.019161026,-0.019161026,-0.012574599
6/15/2009,-0.023768562,-0.009486197,0.016687712,-0.020684244,-0.024865881,0.094493779,-0.019799378,-0.019799378,-0.016835759
6/16/2009,-0.012720305,-0.028565684,-0.004849207,-0.018025928,-0.001052537,0.060694608,-0.010503645,-0.010503645,-0.011416037
6/17/2009,-0.001381568,0.009019872,0.012284151,-0.004453519,-0.019971255,-0.034883702,-0.007348925,-0.007348925,-0.008438737
6/18/2009,0.00841099,-0.013934761,0.015579399,-0.017027717,0.004935711,-0.047875719,0.051275029,0.051275029,0.035610283
6/19/2009,0.003114197,0.008506021,0.009316668,0.008115671,0.012837966,-0.067932097,-0.011737109,-0.011737109,-0.022058874
6/22/2009,-0.030600396,0.004088361,0.005488666,0.007735151,-0.027847144,0.113612016,-0.025336489,-0.025336489,-0.020566108
6/23/2009,0.002306725,-0.028155057,-0.001244684,-0.028859059,-0.004889324,-0.018928462,-0.014351468,-0.014351468,-0.012643883
6/24/2009,0.006524441,0.004262997,0.010233374,0.020171844,0.024021024,-0.050032724,0.012362592,0.012362592,0.01189116
6/25/2009,0.021444277,0.021454942,0.000939954,0.021399267,-0.008093821,-0.092598922,-0.037720472,-0.037720472,-0.021694958
6/26/2009,-0.001477827,0.008300215,0.001082048,0.01779644,-0.000928381,-0.016312606,-0.011280305,-0.011280305,-0.006006011
6/29/2009,0.009065139,-0.009508577,0.016085941,-0.003857473,0.017410855,-0.02236791,-0.003993137,-0.003993137,0.000929627
6/30/2009,-0.008530756,0.01788432,-0.005361419,-0.008083721,-0.010575383,0.039447731,0.008877405,0.008877405,0.000928653
7/2/2009,-0.029144546,-0.006416474,0.017320947,-0.010919127,-0.025494182,0.065980225,-0.013826192,-0.013826192,-0.006901359
7/6/2009,0.002565748,-0.013773352,0.0117538,-0.012304857,-0.011662117,0.037567056,0.003147398,0.003147398,0.007875821
7/7/2009,-0.019683485,-0.003417056,-0.011270654,-0.006515265,-0.007436787,0.063793117,-0.013120366,-0.013120366,-0.009882727
7/8/2009,-0.001668538,-0.023532854,-0.002808275,-0.007904887,-0.010839152,0.014586673,-0.049421966,-0.049421966,-0.033426196
7/9/2009,0.003547223,-0.013766465,0.013717653,0.003922987,0.006968666,-0.048562255,0.037701451,0.037701451,0.036983623
7/10/2009,-0.004021829,-0.000406767,-0.002914802,-0.004618729,-0.010831972,-0.025520491,-0.034573697,-0.034573697,-0.027095792
7/13/2009,0.024933722,-0.025513411,-0.010718274,-0.02562561,0.017997481,-0.093383906,0.01547796,0.01547796,0.007617136
7/14/2009,0.005316064,0.023367047,0.02097059,0.036575666,0.0134462,-0.04903075,0.030185317,0.030185317,0.027403775
7/15/2009,0.029629918,0.000803345,0.013797099,0.020850683,0.027420156,0.034772139,0.043225973,0.043225973,0.031731435
7/16/2009,0.008641761,0.008081577,-0.001508234,0.005652604,0.003730624,-0.018153701,-0.010845393,-0.010845393,-0.009137484
7/17/2009,-0.000382662,0.005475094,0.001884268,0.024169163,0.003859704,-0.042486228,0.026426793,0.026426793,0.0186684
7/21/2009,0.003627277,0.02732203,-0.016441746,-3.27E-05,0.008441999,-0.021721262,-0.030125534,-0.030125534,-0.020823989
7/22/2009,-0.000534277,0.007370543,0.025958166,-0.013001951,0.002929912,-0.016757499,0.0221455,0.0221455,0.021724168
7/23/2009,0.023289665,0.007176707,0.009669009,0.02958875,0.019197772,-0.001704261,0.043612891,0.043612891,0.029319616
7/24/2009,0.003042161,0.015481497,0.013253168,0.008330424,-0.000545954,-0.014511317,-0.010514973,-0.010514973,-0.00956733
7/27/2009,0.002981826,0.01449139,0.018563966,0.013453081,0.004188092,0.051537485,0.011716616,0.011716616,0.01273328
7/28/2009,-0.002606444,-0.000138808,0.000919646,0.018414326,-0.009293273,0.030065878,-0.006733125,-0.006733125,-0.011706027
7/29/2009,-0.004562964,0.002575572,-0.050006007,-0.023711515,0.008373762,0.023990419,-0.006507573,-0.006507573,-0.012283446
7/30/2009,0.01189558,0.005138781,0.016877185,0.004895835,0.022144598,-0.00819996,-0.006277293,-0.006277293,-0.011769926
7/31/2009,0.000739783,0.018850581,0.027246821,0.016766268,-0.001509418,0.020472459,-0.038451003,-0.038451003,-0.031235943
8/3/2009,0.015342108,-0.000421012,0.014808663,0.011370531,0.015784105,-0.013888912,0.039417313,0.039417313,0.025748101
8/4/2009,0.003012098,0.002177262,0.002556412,-0.000520495,-0.002932738,-0.026212836,0.01099202,0.01099202,0.009498031
8/5/2009,-0.002913592,-0.011805241,-0.012369764,-0.014505382,-0.0040388,0.000401777,0.023104115,0.023104115,0.02172931
8/6/2009,-0.005624655,0.01322206,-0.021050278,0.019735314,0.004495986,0.030923714,-0.004782117,-0.004782117,-0.009646936
8/7/2009,0.013439206,0.002310338,-0.02849545,-0.025066514,0.012242719,-0.035449936,0.028830763,0.028830763,0.019039177
8/10/2009,-0.00334495,0.010773046,-0.00335203,0.027197072,-0.00485519,0.009289158,-0.021536113,-0.021536113,-0.016728251
8/11/2009,-0.012660114,0.005815154,0.004605283,0.006913269,-0.013983235,0.040016007,-0.020684124,-0.020684124,-0.016129022
8/12/2009,0.011525139,-0.014213833,-0.046560439,-0.03032003,0.0101612,-0.020777184,0.002166233,0.002166233,0.015719671
8/13/2009,0.00688001,0.007876419,0.008944291,0.020849305,0.008003507,-0.029076686,-0.029721669,-0.029721669,-0.022772428
8/14/2009,-0.00853135,0.007619872,-0.029799823,0.001535345,-0.007419262,-0.017806501,-0.009189638,-0.009189638,-0.003167407
8/17/2009,-0.024260819,-0.031019108,-0.057874521,-0.036168465,-0.019845296,0.149155289,-0.018830846,-0.018830846,-0.013163887
8/18/2009,0.010145655,0.001592193,0.014022759,0.008373327,0.01337912,-0.061312267,0.010025805,0.010025805,0.00390978
8/19/2009,0.006860912,-0.007871685,-0.043045359,-0.017336471,-0.00343264,0.003055765,-0.017867261,-0.017867261,-0.016265665
8/20/2009,0.010948731,0.017582336,0.045232184,0.01877441,0.014131141,-0.044554458,-0.008085508,-0.008085508,-0.012109931
8/21/2009,0.01862276,-0.013984804,0.01689424,-0.006386971,0.022643206,-0.003188518,0.035225634,0.035225634,0.027581353
8/24/2009,-0.000545797,0.033487293,0.011030221,0.016680014,0.008473452,0.005197887,-0.017435331,-0.017435331,-0.016288161
8/25/2009,0.002369467,-0.007909371,-0.025932126,-0.00490356,0.00422226,-0.008750967,-0.012592991,-0.012592991,-0.01352614
8/26/2009,0.000116727,0.013560515,0.017762514,0.001031555,-0.005844263,0.00120388,-0.003478285,-0.003478285,-0.007092248
8/27/2009,0.002781762,-0.015577514,-0.007143816,-0.010440309,-0.005117325,-0.010821661,0.006980782,0.006980782,0.007142907
8/28/2009,-0.001988328,0.00574471,-0.029088778,-0.007120122,0.009649673,0.003241488,-0.003177331,-0.003177331,-0.005200907
8/31/2009,-0.008076408,-0.003949955,-0.067446318,-0.018629623,-0.007957557,0.050484652,-0.01448854,-0.01448854,-0.006416338
9/2/2009,-0.003296439,-0.020211551,0.011644267,-0.017627591,-0.004618869,-0.008576329,-0.023703681,-0.023703681,-0.022391583
9/3/2009,0.008534798,-0.006402468,0.047900937,0.012277415,0.000390287,-0.062283711,0.010015172,0.010015172,0.011208578
9/4/2009,0.013117533,-0.002695083,0.005829463,0.028182799,0.013742039,-0.067896684,0.03425476,0.03425476,0.029638474
9/8/2009,0.008844933,0.00700421,0.017131949,0.021353113,0.002908948,0.014251806,0.007844332,0.007844332,0.008893075
9/9/2009,0.007782386,-0.007802273,0.005386135,-0.010383173,0.009247959,-0.050741651,0.002882672,0.002882672,0.005567193
9/10/2009,0.01042223,0.019543012,-0.007255294,0.010480124,0.00158276,-0.031661203,-0.039379155,-0.039379155,-0.036908846
9/11/2009,-0.001350426,-0.006595208,0.022191976,0.004359814,0.005281342,0.025477724,0.0002992,0.0002992,0
9/14/2009,0.006339115,-0.023196366,0.012358376,-0.01083201,-0.00335076,-0.012008241,0.018845338,0.018845338,0.009580829
9/15/2009,0.003135341,0.001525236,0.002308444,-0.003144919,0.001784784,-0.018440927,0.01350558,0.01350558,0.011150636
9/16/2009,0.015323528,0.005201741,-0.011213288,0.025713663,0.01433546,0.011528628,0.005504071,0.005504071,0.000938458
9/17/2009,-0.003059639,0.016846866,0.020185301,0.017081307,0.005228326,-0.001688515,-0.02103139,-0.02103139,-0.020628182
9/18/2009,0.002637339,-0.007014666,-0.031890433,-0.006663779,-0.004794831,0.01141651,0.02236609,0.02236609,0.012685489
9/24/2009,-0.00951103,0.01674741,0.003810788,-0.025226949,-0.019449251,0.062154151,-0.010825027,-0.010825027,-0.005006051
9/25/2009,-0.006090737,-0.026387847,-0.005155646,-0.001250792,-0.004292019,0.026452899,-0.015380078,-0.015380078,-0.019405811
9/28/2009,0.017809586,-0.024981631,-0.026530937,-0.020737345,0.017786148,-0.028504546,-0.008110529,-0.008110529,-0.011727305
9/29/2009,-0.002229576,0.009059442,-0.003251233,0.020631013,0.001603616,0.012459863,-0.003028465,-0.003028465,-0.005438891
9/30/2009,-0.003328301,0.003270259,0.009034534,-0.002756363,-0.00459787,0.016673286,0.00455646,0.00455646,0.006214292
10/9/2009,0.005640659,0.018705364,0.047595821,0.000304243,-0.002916557,-0.04383786,0.039631319,0.039631319,0.032486658
10/13/2009,-0.002787612,0.006007147,0.014409485,0.007888023,-0.009822354,-0.000869207,-0.020118366,-0.020118366,-0.017738951
10/14/2009,0.017545895,-0.001622539,0.011695787,0.019523645,0.020831583,-0.005654596,0.033514511,0.033514511,0.029376408
10/15/2009,0.004157469,0.017737247,0.003115975,0.005144711,0.001214686,-0.049868822,0.013730625,0.013730625,0.008888914
10/16/2009,-0.008098056,0.001846843,-0.00105881,-0.003144663,-0.006874785,-0.013351704,-0.015273767,-0.015273767,-0.015302569
10/19/2009,0.009405321,-0.002052126,0.020707924,0.012337518,0.015310671,0.002799788,-0.006438418,-0.006438418,-0.007063859
10/20/2009,-0.006239105,0.0098012,0.015199804,0.008310638,-0.004371526,-0.027454637,-0.017083973,-0.017083973,-0.013516756
10/21/2009,-0.008853806,-0.000333777,-0.00449512,-0.00298645,0.003786515,0.063157881,0.022175644,0.022175644,0.016826965
10/22/2009,0.010643619,-0.006408326,-0.006245382,-0.004820742,-0.011878513,-0.068856833,0.002931689,0.002931689,0.004491738
10/23/2009,-0.012178549,0.001540864,0.018494655,0.017073483,-0.005442052,0.076365388,0.015784829,0.015784829,0.009413971
10/27/2009,-0.003317791,-0.014490559,-0.028334159,-0.018598744,0.001778068,0.021390394,-0.025886328,-0.025886328,-0.017636312
10/28/2009,-0.019540938,-0.013455148,0.003266673,-0.018404029,-0.02034923,0.124043493,-0.014731335,-0.014731335,-0.010725112
10/29/2009,0.022519955,-0.018257994,-0.023376887,-0.022819567,0.018496669,-0.11286276,0.026385199,0.026385199,0.024039538
10/30/2009,-0.028064688,0.01452221,0.011951441,0.022942823,-0.019856878,0.239499202,-0.031133953,-0.031133953,-0.025086245
11/2/2009,0.006456407,-0.023098758,0.026971004,-0.006099411,0.002996694,-0.029651347,0.008844331,0.008844331,0.007554312
11/4/2009,0.00104262,0.004219074,0.004595059,0.017641616,0.01800771,-0.037834091,0.021019278,0.021019278,0.022365719
11/5/2009,0.019235552,-0.012887561,0.008475485,-0.006277627,0.005812735,-0.082611799,-0.003666106,-0.003666106,-0.004961623
11/6/2009,0.002503252,0.007400012,0.002847537,0.016324751,0.002245108,-0.048761296,-0.008491359,-0.008491359,-0.004079811
11/9/2009,0.02223876,0.002006326,0.003649721,0.017308058,0.019414287,-0.042993009,-0.004852972,-0.004852972,0.001593075
11/10/2009,-6.40E-05,0.00629425,0.000952627,0.002729224,-0.001749849,-0.013390906,-0.001147432,-0.001147432,0.003181081
11/11/2009,0.005031976,9.62E-05,-0.00107538,0.016123954,0.00362806,0.008756601,-0.002297569,-0.002297569,-0.000226484
11/12/2009,-0.010259369,-0.006806284,-0.000707619,-0.01014887,0.001665328,0.052083282,-0.008059838,-0.008059838,-0.006343425
11/13/2009,0.005739294,-0.003486226,0.00463352,0.006967744,0.004825443,-0.036303596,-0.004933313,-0.004933313,-0.006839993
11/16/2009,0.014467634,0.002136075,0.027418696,0.017307617,0.014285687,-0.020119915,-0.028579707,-0.028579707,-0.022497716
11/17/2009,0.000919406,-0.00625563,0.002394108,-0.001300127,-0.003899084,-0.020969836,-0.003602547,-0.003602547,-0.001878792
11/18/2009,-0.000468241,-0.005460459,0.006197277,-0.003221604,-0.002835943,-0.034805921,0.014160871,0.014160871,0.011529362
11/19/2009,-0.013425864,-0.013158284,0.005260958,-0.008632534,-0.016543119,0.046232087,-0.005050493,-0.005050493,-0.00255866
11/20/2009,-0.003214923,-0.005423342,-0.003693931,-0.008272711,-0.007738714,-0.019443157,0.002090167,0.002090167,0.001632456
11/24/2009,-0.000533307,-0.01011822,-0.034486022,-0.015293313,-0.006479136,-0.032608721,-0.013971513,-0.013971513,-0.006997949
11/25/2009,0.00450412,0.00426094,0.020672755,0.008413637,0.004374602,0.000488531,-0.011456096,-0.011456096,-0.00446325
11/30/2009,0.003792994,0.029073359,0.031985678,0.032506092,-0.014138532,-0.009296667,-0.023787761,-0.023787761,-0.010382291
12/1/2009,0.012075226,0.024252226,0.01253779,0.013365277,0.026801036,-0.10567116,0.023117813,0.023117813,0.019313384
12/2/2009,0.000342699,0.003838223,0.010628773,0.007978055,0.004845681,-0.036496315,0.014656445,0.014656445,-0.000233901
12/3/2009,-0.008402101,0.038373585,-0.0015668,0.011857511,-0.001783047,0.063446884,0.017153223,0.017153223,0.012868467
12/4/2009,0.005509434,0.004502045,0.01605574,-0.002470474,0.010960894,-0.053873514,0.03047335,0.03047335,0.019404045
12/7/2009,-0.002468381,0.014468293,0.00447779,-0.007697942,-0.004617893,0.040000018,-0.010048833,-0.010048833,-0.001586216
12/8/2009,-0.010251583,-0.002668268,-0.01057443,-0.011845101,-0.015612435,0.071945707,-0.016241298,-0.016241298,-0.005901049
12/9/2009,0.003672372,-0.013386954,-0.01731931,-0.014449332,-0.010614304,-0.043478289,0.009139192,0.009139192,0.006392666
12/10/2009,0.005839705,-0.014183247,0.004536346,-0.00191892,0.010231138,-0.01500442,0.017236346,0.017236346,0.019056286
12/11/2009,0.003683094,0.024845815,-0.002134369,0.009311979,0.005084282,-0.032706073,0.01665705,0.01665705,0.001113115
12/14/2009,0.006959401,-0.000216705,0.017117491,0.008384609,0.007791736,-0.02037983,0.001694927,0.001694927,-0.00489222
12/15/2009,-0.005546967,-0.002196707,-0.008611843,-0.01230794,0.00052625,0.016075658,0.016074428,0.016074428,0.012960914
12/16/2009,0.00112823,0.009315205,-0.005877937,-0.009268379,0.012784738,-0.044206555,-0.001942817,-0.001942817,0
12/17/2009,-0.011810614,-0.00133731,-0.023388642,-0.012220644,-0.012583426,0.095910381,-0.030311449,-0.030311449,-0.025810744
12/18/2009,0.00582988,-0.002139948,-0.020506542,-0.008045389,-0.004005139,-0.036872497,0.016919993,0.016919993,0.009510936
12/21/2009,0.010503758,0.004083979,0.002918191,-0.010756636,0.013729253,-0.054889323,0.038353051,0.038353051,0.024450364
12/22/2009,0.003563548,0.019105526,-0.023199971,0.006871242,0.006330835,-0.046364025,0.016838685,0.016838685,0.008320584
12/28/2009,0.001154081,0.013294365,0.01509919,0.007102176,0.0050417,0.023626143,0.02508007,0.02508007,0.021942174
12/29/2009,-0.001401052,0.000360073,0.007204969,0.000894718,0.003633915,0.004014045,-0.008589274,-0.008589274,-0.012117381
12/30/2009,0.00019543,-0.008612392,0.015829355,-0.000131181,-0.003660092,-0.002498808,-0.006563427,-0.006563427,-0.009683581
1/4/2010,0.016043418,0.010273571,-0.01018538,0.015195885,0.01773578,-0.075645727,-0.000520389,-0.000520389,0.004093957
1/5/2010,0.003115676,0.002537829,0.011843954,0.020908901,-0.000232865,-0.034431163,-0.022389993,-0.022389993,-0.014377664
1/6/2010,0.000545521,0.004645282,-0.008519909,0.006153161,0.001436372,-0.009819149,0.014114506,0.014114506,0.01698238
1/7/2010,0.004001202,-0.004639638,-0.018879886,-0.006567465,0.000310192,-0.005219227,0.003676454,0.003676454,0.003853591
1/8/2010,0.002881727,0.010921538,0.0010089,0.00122593,0.004301602,-0.048793302,-0.003662988,-0.003662988,0.001279599
1/12/2010,-0.009381166,0.007484436,0.019054101,-0.003787289,-0.009389099,0.039886085,-0.0259298,-0.0259298,-0.022414875
1/13/2010,0.008325926,-0.013246394,-0.030943542,-0.025890192,0.002262215,-0.021917787,0.017208897,0.017208897,0.01816994
1/14/2010,0.002426425,0.016082806,0.013519292,-0.001455284,0.007316333,-0.012324998,-0.01295269,-0.01295269,-0.017633251
1/15/2010,-0.01082313,0.006822709,0.002675141,-0.002891247,-0.009272114,0.015882059,-0.0155329,-0.0155329,-0.010596943
1/19/2010,0.012499627,-0.008307602,0.003020027,0.010157064,0.007939345,-0.018425457,0.008433052,0.008433052,0.005027375
1/20/2010,-0.01059783,-0.002543531,-0.02926628,-0.018074126,-0.015215638,0.062571125,-0.012948502,-0.012948502,-0.011961685
1/21/2010,-0.018944903,0.012190024,0.002225023,-0.019895547,-0.013811914,0.192184159,-0.0131183,-0.0131183,-0.008144437
1/22/2010,-0.022140989,-0.025565869,-0.009584191,-0.006542319,-0.011275482,0.226313377,-0.003600114,-0.003600114,0.000887747
1/25/2010,0.004598098,-0.007351778,-0.010924098,-0.00615786,-0.006482375,-0.069571573,0.008893848,0.008893848,0.009534311
1/26/2010,-0.0042032,-0.01782704,-0.024242691,-0.023750249,0.004510896,-0.033844967,0,0,0.002855263
1/27/2010,0.004880152,-0.007089415,-0.010858838,-0.003792258,-0.008419895,-0.057433804,0.003856732,0.003856732,-0.002847133
1/28/2010,-0.011817741,0.015822151,0.002523309,0.016138257,-0.01091746,0.025496982,0.003841915,0.003841915,0.003514121
1/29/2010,-0.009829174,-0.020764738,-0.001620188,-0.011513787,0.009607155,0.037505323,-0.013395305,-0.013395305,-0.01291301
2/1/2010,0.014266109,0.000684395,-0.016034528,0.00605108,0.005911854,-0.082453315,0.012468849,0.012468849,0.013081937
2/2/2010,0.012972948,0.016273395,-0.002259913,0.001404369,0.009580569,-0.049136813,-0.005199796,-0.005199796,-0.004158367
2/3/2010,-0.005474311,0.003205086,0.023553265,0.022192995,-0.005582174,0.005586631,0.018707037,0.018707037,0.018021929
2/4/2010,-0.031140678,-0.004647066,-0.002838656,-0.018359134,-0.026864463,0.207407383,-0.025114818,-0.025114818,-0.01878236
2/5/2010,0.002897119,-0.028861644,-0.018664526,-0.033259881,-0.021590401,0.001150333,-0.017728502,-0.017728502,-0.011441154
2/8/2010,-0.00886329,-0.010467196,-0.001438397,-0.005806712,0.006106279,0.015319786,0.012972364,0.012972364,0.006454441
2/9/2010,0.013040132,-0.001901152,0.004656613,0.012244387,0.001171984,-0.019238032,0.011414223,0.011414223,0.010172491
2/10/2010,-0.002232574,0.003129986,0.011413958,0.006666981,0.007190941,-0.023076938,0.016790562,0.016790562,0.014886234
2/12/2010,-0.002744593,0.012866351,0.010930847,-0.001084241,-0.002978412,-0.051335542,-0.010715232,-0.010715232,-0.004701824
2/22/2010,-0.001045858,0.027350961,-0.004882193,0.02429122,-0.002516999,-0.003996,0.004494966,0.004494966,0.006167547
2/23/2010,-0.01210281,-0.004650763,-0.006933147,0.012059048,-0.011735462,0.071715159,-0.028428544,-0.028428544,-0.020925804
2/24/2010,0.009720459,-0.014805647,0.013277806,-0.007528476,0.00194535,-0.051474045,0.001083703,0.001083703,0.000431748
2/25/2010,-0.00208104,-0.00949816,0.012719612,-0.003330603,-0.015896804,-0.008386782,-0.014343701,-0.014343701,-0.011221417
2/26/2010,0.001405379,0.002382737,-0.002834331,0.010251633,0.010316946,-0.029850765,-0.012904979,-0.012904979,-0.011566996
3/1/2010,0.010158508,0.004545641,0.011762646,0.021749576,0.011757524,-0.012307681,0.003059782,0.003059782,0.006182459
3/2/2010,0.002330442,0.004893824,-0.00477166,-0.007162503,0.007881264,-0.010384255,0.002218562,0.002218562,0.002633225
3/3/2010,0.000429202,0.003062052,0.007776158,-0.001402476,0.007779821,-0.012067133,0.003043696,0.003043696,0.00372077
3/4/2010,0.003736118,-0.010476783,-0.023775176,-0.014418394,0.001583507,-0.005841774,-0.005241394,-0.005241394,-0.00654159
3/5/2010,0.014007481,0.022003391,0.002544143,0.010312679,0.016165993,-0.069444406,0.021075978,0.021075978,0.018217669
3/8/2010,-0.000175596,0.020923985,0.007313269,0.019669954,-0.000855736,0.021240002,0.007061386,0.007061386,0.007113601
3/9/2010,0.001712737,-0.001725833,0.005210603,0.000503925,-0.000544961,0.007307429,-0.001887802,-0.001887802,0.00107023
3/10/2010,0.00452456,-0.000353008,-0.006586244,3.48E-05,0.005881584,0.0362723,0.005133762,0.005133762,0.002565765
3/11/2010,0.004041519,0.009563711,0.000772396,0.000938791,-0.002478253,-0.027463664,0,0,-0.006397997
3/12/2010,-0.000217346,0.008092825,-0.012411135,-0.00086955,0.003105543,-0.026578049,-0.002688169,-0.002688169,-0.005580602
3/15/2010,0.000452195,6.70E-05,-0.012103603,-0.006159464,-0.006772446,0.023890789,-0.001617262,-0.001617262,0.000647585
3/16/2010,0.007779116,-0.002815343,0.005341762,-0.002664721,0.009273349,-0.017222193,-0.013768866,-0.013768866,-0.009275285
3/17/2010,0.005821676,0.011683818,0.019258604,0.01719839,0.008917877,-0.044092745,-0.003011266,-0.003011266,-0.004572155
3/18/2010,-0.000325846,-0.009491139,-0.001439083,-0.002516792,-0.00053564,-0.017149557,0.008237225,0.008237225,0.003718329
3/19/2010,-0.005086446,0.007510166,0.007111049,0.001882285,-0.003828484,0.021058872,0.004084996,0.004084996,-0.002179174
3/23/2010,0.007170967,-0.004671653,-0.006976874,0.002604913,0.006650819,-0.030823973,0.004640994,0.004640994,0.006347184
3/24/2010,-0.005493304,0.003794256,0.00120634,0.000992951,0.001298439,0.073394424,0.040489111,0.040489111,0.026750792
3/25/2010,-0.001704167,0.00127779,-0.012310907,-0.010951141,0.009916496,0.048433072,0.018803872,0.018803872,0.011861841
3/26/2010,0.000737723,0.015469834,0.013427194,0.013213558,-0.004531939,-0.034239086,-0.011791849,-0.011791849,-0.00523343
3/29/2010,0.005683235,-0.000900333,0.020944109,0.008755016,0.001138201,-0.010129449,0.002334647,0.002334647,0.002314848
3/30/2010,4.27E-05,0.010073292,0.00149495,0.006467797,-7.59E-05,-0.026151278,0.001035183,0.001035183,-0.001259719
3/31/2010,-0.003272875,-0.000648745,-0.006189303,-0.006336411,-0.001136877,0.026853533,-0.009048626,-0.009048626,-0.008829056
4/1/2010,0.007413801,0.013927934,0.012322207,0.014014101,0.01536589,-0.006822106,0.006783205,0.006783205,0.00275716
4/7/2010,-0.005876707,0.000931525,-0.003311187,0.018190534,-0.002821434,0.024029655,-0.026461699,-0.026461699,-0.020644077
4/8/2010,0.003374342,-0.011036196,-0.009374479,-0.002815045,-0.008674237,-0.008423664,0.008542582,0.008542582,0.003583516
4/9/2010,0.006683907,0.003235942,0.008541335,0.015615326,0.012993809,-0.020631078,-0.002053362,-0.002053362,-0.003150671
4/12/2010,0.001766609,0.004244833,-0.00511358,-0.003166809,-0.001408782,-0.034696375,-0.010802483,-0.010802483,-0.010113751
4/13/2010,0.000685401,-0.008058187,0.010222227,-0.001564747,-0.002487314,0.039794663,-0.009100324,-0.009100324,-0.006172798
4/14/2010,0.011150067,0.003912644,0.001560183,0.000809843,0.006513082,-0.037654357,0.011545502,0.011545502,0.011351461
4/15/2010,0.000842539,0.006148171,-0.000384387,0.001645039,0.006286097,0.019243117,-0.001815816,-0.001815816,0.001270657
4/16/2010,-0.016126535,-0.015222064,-0.010952428,-0.013203489,-0.015506728,0.155443689,-0.020270288,-0.020270288,-0.012055871
4/19/2010,0.004521331,-0.017420917,-0.047920259,-0.021042048,-0.00668113,-0.055555579,0.009814308,0.009814308,0.006208479
4/20/2010,0.008058341,-0.000741591,-0.000256404,0.01019431,0.013639968,-0.092848939,-0.00052531,-0.00052531,-0.004680816
4/21/2010,-0.001018997,0.017372322,0.018038101,-0.005200444,-0.005671703,0.037507957,-0.017608449,-0.017608449,-0.014749843
